created_at,Temperature,RelativeHumidity,Pressure,Rain,LightIntensity
2018-08-18 03:18:09 UTC,25.1,99.9,1006.12,0,533
2018-08-18 03:41:29 UTC,25.2,99.9,1006.27,0,649
2018-08-18 04:04:51 UTC,26.1,99.9,1006.06,0,1023
2018-08-18 04:28:19 UTC,26.6,99.9,1006.3,0,896
2018-08-18 04:51:41 UTC,26.1,99.9,1006.34,0,499
2018-08-18 05:09:10 UTC,24.5,99.9,1006.7,2.25,119
2018-08-18 05:32:49 UTC,22.9,99.9,1006.58,9,219
2018-08-18 05:53:50 UTC,23.7,99.9,1006.5,2.25,804
2018-08-18 06:16:56 UTC,24.2,99.9,1006.49,2.25,219
2018-08-18 06:40:17 UTC,23.5,99.9,1006.37,0,324
2018-08-18 07:03:37 UTC,24.1,99.9,1006.12,0,260
2018-08-18 07:26:57 UTC,24.1,99.9,1005.25,0,422
2018-08-18 07:50:18 UTC,25,99.9,1004.28,0,2723
2018-08-18 08:13:41 UTC,28.3,99.9,1003.79,0,3669
2018-08-18 08:37:12 UTC,26.5,99.9,1003.97,0,984
2018-08-18 09:00:35 UTC,26.2,99.9,1003.7,0,728
2018-08-18 09:23:57 UTC,26.2,99.9,1003.34,0,994
2018-08-18 09:47:19 UTC,26.3,99.9,1003.1,0,947
2018-08-18 10:10:41 UTC,26.2,99.9,1002.47,0,859
2018-08-18 11:01:43 UTC,25.8,99.9,1001.48,0,0
2018-08-18 11:25:03 UTC,26.6,99.9,1001.84,2.25,444
2018-08-18 11:48:26 UTC,26.2,99.9,1001.8,0,508
2018-08-18 12:11:49 UTC,26.4,99.9,1002.48,0,326
2018-08-18 12:35:17 UTC,25.7,99.9,1002.78,0,199
2018-08-18 12:58:38 UTC,25.4,99.9,1003.11,0,103
2018-08-18 13:21:59 UTC,24.8,99.9,1003.4,0,21
2018-08-18 14:08:46 UTC,23.7,99.9,1003.54,0,0
2018-08-18 14:32:05 UTC,23.3,99.9,1003.06,0,0
2018-08-18 15:18:44 UTC,23.2,99.9,1003.91,0,0
2018-08-18 15:42:03 UTC,22.9,99.9,1004.28,0,0
2018-08-18 16:05:28 UTC,23.2,99.9,1004.65,0,0
2018-08-18 16:28:48 UTC,23,99.9,1004.72,0,0
2018-08-18 16:52:08 UTC,23,99.9,1004.58,0,0
2018-08-18 17:15:27 UTC,22.9,99.9,1004.59,0,0
2018-08-18 17:38:47 UTC,22.5,99.9,1004.71,0,0
2018-08-18 18:02:06 UTC,22.8,99.9,1005.05,0,0
2018-08-18 18:25:25 UTC,22.9,99.9,1005.01,0,0
2018-08-18 18:48:44 UTC,22.7,99.9,1004.87,0,0
2018-08-18 19:12:03 UTC,22.2,99.9,1005.07,0,0
2018-08-18 19:35:23 UTC,22.3,99.9,1004.74,0,0
2018-08-18 19:58:42 UTC,22.4,99.9,1004.3,0,0
2018-08-18 20:22:02 UTC,22.3,99.9,1003.9,0,0
2018-08-18 20:45:20 UTC,21.8,99.9,1003.83,0,0
2018-08-18 21:08:40 UTC,22,99.9,1003.86,0,0
2018-08-18 21:31:59 UTC,22.1,99.9,1003.73,0,0
2018-08-18 21:55:18 UTC,21.7,99.9,1003.43,0,0
2018-08-18 22:18:37 UTC,22.1,99.9,1003.46,0,0
2018-08-18 22:41:56 UTC,21.7,99.9,1003.6,0,0
2018-08-18 23:05:14 UTC,21.9,99.9,1003.44,0,0
2018-08-18 23:28:33 UTC,21.9,99.9,1003.85,0,0
2018-08-18 23:51:52 UTC,21.9,99.9,1003.89,0,0
2018-08-19 00:15:11 UTC,21.9,99.9,1003.94,0,1
2018-08-19 00:38:30 UTC,22,99.9,1003.96,0,20
2018-08-19 01:01:50 UTC,22.2,99.9,1004.27,0,39
2018-08-19 01:25:09 UTC,22.4,99.9,1004.29,0,130
2018-08-19 01:48:29 UTC,22.6,99.9,1004.42,0,227
2018-08-19 02:11:49 UTC,23,99.9,1004.41,0,179
2018-08-19 02:35:08 UTC,23.2,99.9,1004.69,0,273
2018-08-19 02:58:34 UTC,23.8,99.9,1004.5,0,456
2018-08-19 03:21:54 UTC,24.8,99.9,1004.38,0,607
2018-08-19 03:45:16 UTC,26,99.9,1004.51,0,619
2018-08-19 04:08:39 UTC,25.8,99.9,1004.69,0,409
2018-08-19 04:32:02 UTC,26.6,99.9,1004.69,0,931
2018-08-19 04:55:26 UTC,26.8,99.9,1004.81,0,1207
2018-08-19 05:18:50 UTC,28.5,99.9,1004.7,0,1092
2018-08-19 05:42:18 UTC,32.2,99.9,1004.67,0,688
2018-08-19 06:05:48 UTC,33.3,99.9,1004.37,0,1055
2018-08-19 06:29:20 UTC,34.6,96.8,1004.25,0,1268
2018-08-19 06:52:52 UTC,33.8,97.2,1003.68,0,3670
2018-08-19 07:16:27 UTC,37,86.9,1003.06,0,5330
2018-08-19 07:40:06 UTC,38,81.1,1003.09,0,4335
2018-08-19 08:03:45 UTC,37.2,82.5,1003.01,0,3064
2018-08-19 08:27:21 UTC,33.5,89.8,1002.97,0,900
2018-08-19 08:50:54 UTC,35.4,84.1,1001.92,0,4219
2018-08-19 09:14:29 UTC,34.8,81.2,1002,0,1549
2018-08-19 09:38:00 UTC,33,90,1001.95,0,1174
2018-08-19 10:01:28 UTC,30.7,92.5,1001.74,0,992
2018-08-19 10:24:55 UTC,30.2,91.1,1001.62,0,810
2018-08-19 10:48:24 UTC,29,94.9,1001.46,0,586
2018-08-19 11:11:49 UTC,29.1,96,1001.53,0,446
2018-08-19 11:35:13 UTC,28.4,98.7,1001.21,0,283
2018-08-19 11:58:37 UTC,27.9,99.9,1001.07,0,344
2018-08-19 12:22:10 UTC,27.9,99.9,1001.2,0,213
2018-08-19 12:45:31 UTC,27.3,99.9,1001.31,0,180
2018-08-19 13:08:54 UTC,26.5,99.9,1001.27,0,101
2018-08-19 13:32:16 UTC,26,99.9,1001.65,0,9
2018-08-19 13:55:38 UTC,25.4,99.9,1002.31,0,0
2018-08-19 14:18:58 UTC,24.6,99.9,1002.76,0,0
2018-08-19 14:42:19 UTC,24.8,99.9,1002.87,0,0
2018-08-19 15:05:40 UTC,24.6,99.9,1003.11,0,0
2018-08-19 15:29:00 UTC,24.6,99.9,1003.19,0,0
2018-08-19 15:52:21 UTC,24.7,99.9,1003.35,0,0
2018-08-19 16:15:42 UTC,24.6,99.9,1003.5,0,0
2018-08-19 16:39:08 UTC,24.5,99.9,1003.59,0,0
2018-08-19 17:02:28 UTC,24.4,99.9,1003.9,0,0
2018-08-19 17:25:49 UTC,24.5,99.9,1004.03,0,0
2018-08-19 17:49:09 UTC,24.3,99.9,1004.53,0,0
2018-08-19 18:12:30 UTC,24.3,99.9,1004.48,0,0
2018-08-19 18:35:50 UTC,24.1,99.9,1004.43,0,0
2018-08-19 18:59:11 UTC,24.1,99.9,1004.41,0,0
2018-08-19 19:22:32 UTC,23.8,99.9,1004.28,0,0
2018-08-19 19:45:52 UTC,23.8,99.9,1004.09,0,0
2018-08-19 20:09:12 UTC,23.7,99.9,1003.64,0,0
2018-08-19 20:32:32 UTC,23.9,99.9,1003.65,0,0
2018-08-19 20:55:52 UTC,23.8,99.9,1003.78,0,0
2018-08-19 21:19:13 UTC,23.7,99.9,1003.95,0,0
2018-08-19 21:42:34 UTC,23.8,99.9,1003.78,0,0
2018-08-19 22:05:55 UTC,23.8,99.9,1003.91,0,0
2018-08-19 22:29:15 UTC,23.5,99.9,1003.92,0,0
2018-08-19 22:52:35 UTC,23.5,99.9,1003.94,0,0
2018-08-19 23:15:55 UTC,23.4,99.9,1003.88,0,0
2018-08-19 23:39:14 UTC,23.3,99.9,1003.97,0,0
2018-08-20 00:02:34 UTC,23.5,99.9,1004.32,0,0
2018-08-20 00:26:04 UTC,23.4,99.9,1004.67,0,4
2018-08-20 00:49:22 UTC,23.6,99.9,1004.65,0,42
2018-08-20 01:12:43 UTC,23.6,99.9,1004.53,0,70
2018-08-20 01:36:09 UTC,23.7,99.9,1004.74,0,80
2018-08-20 01:59:34 UTC,23.8,99.9,1005.24,0,165
2018-08-20 02:22:55 UTC,24.5,99.9,1005.39,0,320
2018-08-20 02:46:21 UTC,24.9,99.9,1005.73,0,454
2018-08-20 03:09:43 UTC,25.7,99.9,1006.01,0,278
2018-08-20 03:33:05 UTC,25.7,99.9,1006.29,0,426
2018-08-20 03:56:27 UTC,26.3,99.9,1006.31,0,546
2018-08-20 04:19:57 UTC,27.1,99.9,1006.11,0,806
2018-08-20 04:43:20 UTC,28.2,99.9,1006.03,0,1187
2018-08-20 05:07:01 UTC,29.5,99.9,1005.63,0,1710
2018-08-20 05:30:29 UTC,31.8,93.3,1005.37,0,3260
2018-08-20 05:54:04 UTC,34.9,84.7,1005.4,0,3900
2018-08-20 06:17:36 UTC,32.2,88.2,1006.1,0,1905
2018-08-20 06:41:04 UTC,30.4,93.1,1006.27,0,1120
2018-08-20 07:04:31 UTC,30.6,92.6,1006.03,0,1704
2018-08-20 07:27:58 UTC,32.2,91.5,1006.16,0,1093
2018-08-20 07:51:27 UTC,33,90.3,1005.99,0,1339
2018-08-20 08:14:55 UTC,31.6,93.5,1005.58,0,1184
2018-08-20 08:38:22 UTC,30.9,95.9,1005.32,0,1086
2018-08-20 09:01:48 UTC,31.1,93.8,1005.01,0,1252
2018-08-20 09:25:16 UTC,30.8,93.8,1004.6,0,954
2018-08-20 09:48:42 UTC,30.2,94.7,1004.7,0,898
2018-08-20 10:12:09 UTC,29.6,96.6,1004.46,0,547
2018-08-20 10:35:33 UTC,28.9,98.3,1004.68,0,429
2018-08-20 10:58:58 UTC,28,99.9,1004.58,0,265
2018-08-20 11:22:22 UTC,27.5,99.9,1004.59,0,234
2018-08-20 11:45:44 UTC,27.3,99.9,1004.43,0,109
2018-08-20 12:09:07 UTC,26.6,99.9,1004.75,0,49
2018-08-20 12:32:34 UTC,25.6,99.9,1005,9,26
2018-08-20 12:43:45 UTC,24.1,99.9,1004.9,4.5,24
2018-08-20 12:57:57 UTC,24.4,99.9,1005.02,2.25,13
2018-08-20 13:20:44 UTC,24.6,99.9,1004.96,2.25,8
2018-08-20 13:44:07 UTC,24.5,99.9,1004.82,0,0
2018-08-20 14:07:29 UTC,24.3,99.9,1005.07,0,0
2018-08-20 14:30:52 UTC,24.2,99.9,1005.29,0,0
2018-08-20 14:54:15 UTC,23.9,99.9,1005.63,0,0
2018-08-20 15:17:38 UTC,24,99.9,1006.06,0,0
2018-08-20 15:41:01 UTC,23.9,99.9,1006.4,0,0
2018-08-20 16:04:24 UTC,23.8,99.9,1006.56,0,0
2018-08-20 16:27:47 UTC,23.8,99.9,1006.53,0,0
2018-08-20 16:51:10 UTC,23.9,99.9,1006.53,0,0
2018-08-20 17:14:32 UTC,23.2,99.9,1006.57,0,0
2018-08-20 17:37:55 UTC,23.1,99.9,1006.46,0,0
2018-08-20 18:01:18 UTC,23.5,99.9,1006.51,0,0
2018-08-20 18:24:41 UTC,23.3,99.9,1006.4,0,0
2018-08-20 18:48:02 UTC,23.2,99.9,1006.43,0,0
2018-08-20 19:11:23 UTC,23.2,99.9,1006.26,0,0
2018-08-20 19:34:43 UTC,23,99.9,1005.93,0,0
2018-08-20 19:58:03 UTC,23.3,99.9,1005.76,0,0
2018-08-20 20:21:24 UTC,23,99.9,1005.47,0,0
2018-08-20 20:44:44 UTC,23.3,99.9,1005.61,0,0
2018-08-20 21:08:04 UTC,22.9,99.9,1005.81,0,0
2018-08-20 21:31:12 UTC,22.8,99.9,1005.78,2.25,0
2018-08-20 21:54:24 UTC,22.6,99.9,1005.62,2.25,0
2018-08-20 22:16:24 UTC,23,99.9,1005.45,2.25,0
2018-08-20 22:39:20 UTC,22.8,99.9,1005.37,2.25,0
2018-08-20 23:02:42 UTC,22.7,99.9,1005.48,0,0
2018-08-20 23:26:02 UTC,22.5,99.9,1005.76,0,0
2018-08-20 23:49:24 UTC,22.4,99.9,1006,0,0
2018-08-21 00:12:44 UTC,22.2,99.9,1005.94,0,0
2018-08-21 00:36:05 UTC,22.3,99.9,1005.84,0,17
2018-08-21 00:59:25 UTC,22.7,99.9,1005.91,0,95
2018-08-21 01:22:45 UTC,22.5,99.9,1006.1,0,95
2018-08-21 01:46:05 UTC,22.6,99.9,1006.4,0,123
2018-08-21 02:09:26 UTC,22.8,99.9,1006.76,0,110
2018-08-21 02:32:48 UTC,23.1,99.9,1007.1,0,39
2018-08-21 02:54:40 UTC,23,99.9,1007.57,2.25,70
2018-08-21 03:12:26 UTC,23,99.9,1007.89,2.25,127
2018-08-21 03:32:57 UTC,23,99.9,1008.18,4.5,124
2018-08-21 03:52:55 UTC,23.1,99.9,1008.31,4.5,298
2018-08-21 04:15:27 UTC,23,99.9,1008.31,2.25,357
2018-08-21 04:38:21 UTC,23.3,99.9,1008.35,2.25,476
2018-08-21 05:01:29 UTC,24,99.9,1008.14,2.25,804
2018-08-21 05:24:39 UTC,25,99.9,1007.81,2.25,779
2018-08-21 05:48:01 UTC,24.3,99.9,1007.79,0,530
2018-08-21 06:11:22 UTC,24.3,99.9,1007.58,0,643
2018-08-21 06:58:44 UTC,24.2,99.9,1007.29,0,540
2018-08-21 07:22:08 UTC,24.9,99.9,1006.85,0,951
2018-08-21 07:45:39 UTC,25.5,99.9,1006.41,0,1153
2018-08-21 08:09:11 UTC,26.5,99.9,1006.13,0,1002
2018-08-21 08:32:42 UTC,26.6,99.9,1005.73,0,1064
2018-08-21 08:56:19 UTC,26.6,99.9,1005.47,0,958
2018-08-21 09:19:57 UTC,26.7,99.9,1005.23,0,688
2018-08-21 09:43:23 UTC,26.6,99.9,1004.73,0,952
2018-08-21 10:06:57 UTC,26,99.9,1004.64,0,563
2018-08-21 10:30:22 UTC,25,99.9,1004.49,0,254
2018-08-21 10:53:48 UTC,25,99.9,1004.27,0,277
2018-08-21 11:17:18 UTC,24.4,99.9,1004.17,0,142
2018-08-21 11:40:46 UTC,24.9,99.9,1004.15,0,97
2018-08-21 12:04:16 UTC,24.5,99.9,1004.24,0,111
2018-08-21 12:27:45 UTC,23.9,99.9,1004.06,0,65
2018-08-21 12:51:14 UTC,24,99.9,1004.19,0,44
2018-08-21 13:38:26 UTC,23.7,99.9,1004.41,0,0
2018-08-21 14:01:49 UTC,23.7,99.9,1004.45,0,0
2018-08-21 14:25:11 UTC,23.8,99.9,1004.47,0,0
2018-08-21 14:48:38 UTC,23.5,99.9,1004.85,0,0
2018-08-21 15:12:00 UTC,23,99.9,1005.21,0,0
2018-08-21 15:59:09 UTC,23,99.9,1005.7,0,0
2018-08-21 16:22:35 UTC,23.1,99.9,1005.97,0,0
2018-08-21 16:46:04 UTC,23.4,99.9,1006.14,0,0
2018-08-21 17:09:26 UTC,23.3,99.9,1006.38,0,0
2018-08-21 17:32:53 UTC,23,99.9,1006.35,0,0
2018-08-21 17:56:18 UTC,23.2,99.9,1006.67,0,0
2018-08-21 18:19:34 UTC,22.7,99.9,1006.75,2.25,0
2018-08-21 18:43:04 UTC,22.8,99.9,1006.75,0,0
2018-08-21 19:53:33 UTC,22.6,99.9,1006.41,0,0
2018-08-22 06:14:02 UTC,31.3,99.9,1004.72,0,3920
2018-08-22 06:37:35 UTC,32.5,99.9,1004.85,0,3757
2018-08-22 07:24:55 UTC,27.6,99.9,1004.46,0,965
2018-08-22 07:48:28 UTC,30.5,99.9,1003.23,0,4082
2018-08-22 08:12:06 UTC,34.7,94.3,1003.23,0,3681
2018-08-22 08:35:46 UTC,35.6,94,1003.2,0,3359
2018-08-22 08:59:23 UTC,33.7,95.2,1003.39,0,1496
2018-08-22 09:22:55 UTC,31.1,98.1,1003.25,0,925
2018-08-22 09:46:23 UTC,28.9,99.9,1003.27,0,580
2018-08-22 10:33:30 UTC,27.4,99.9,1002.79,0,203
2018-08-22 10:56:59 UTC,26.8,99.9,1002.69,0,180
2018-08-22 11:20:24 UTC,26.9,99.9,1002.53,0,264
2018-08-22 11:43:57 UTC,26.2,99.9,1002.69,0,63
2018-08-22 12:07:25 UTC,26.3,99.9,1002.3,0,119
2018-08-22 12:30:51 UTC,26.1,99.9,1002.57,0,99
2018-08-22 12:54:25 UTC,26,99.9,1002.69,0,46
2018-08-22 13:17:46 UTC,25,99.9,1002.82,0,5
2018-08-22 13:41:08 UTC,24.5,99.9,1003.08,0,0
2018-08-22 14:04:30 UTC,24.3,99.9,1003.08,0,0
2018-08-22 14:27:52 UTC,24.2,99.9,1003.28,0,0
2018-08-22 14:51:14 UTC,24.2,99.9,1003.55,0,0
2018-08-22 15:14:36 UTC,24.4,99.9,1003.87,0,0
2018-08-22 15:37:58 UTC,24,99.9,1004.14,0,0
2018-08-22 16:01:22 UTC,24.3,99.9,1004.4,0,0
2018-08-22 16:24:44 UTC,24.4,99.9,1004.5,0,0
2018-08-22 16:48:08 UTC,24.4,99.9,1004.63,0,0
2018-08-22 17:11:18 UTC,24.3,99.9,1004.74,2.25,0
2018-08-22 17:32:27 UTC,23.9,99.9,1004.78,2.25,0
2018-08-22 17:55:48 UTC,24.1,99.9,1004.88,0,0
2018-08-22 18:19:11 UTC,24,99.9,1004.82,0,0
2018-08-22 18:42:43 UTC,23.8,99.9,1004.6,0,0
2018-08-22 19:06:11 UTC,24,99.9,1004.56,0,0
2018-08-22 19:29:44 UTC,23.9,99.9,1004.36,0,0
2018-08-22 19:51:25 UTC,23.5,99.9,1004.01,2.25,0
2018-08-22 20:13:12 UTC,22.9,99.9,1003.72,2.25,0
2018-08-22 20:36:22 UTC,22.5,99.9,1003.5,2.25,0
2018-08-22 20:59:55 UTC,22.6,99.9,1003.65,0,0
2018-08-22 21:23:13 UTC,22.7,99.9,1003.51,0,0
2018-08-22 21:44:21 UTC,22.5,99.9,1003.41,4.5,0
2018-08-22 22:07:15 UTC,22.4,99.9,1003.55,2.25,0
2018-08-22 22:30:04 UTC,22.7,99.9,1003.48,2.25,0
2018-08-22 22:42:53 UTC,22.5,99.9,1003.39,4.5,0
2018-08-22 22:58:28 UTC,22.5,99.9,1003.3,6.75,0
2018-08-22 23:15:14 UTC,22.7,99.9,1003.4,4.5,0
2018-08-22 23:34:06 UTC,22.9,99.9,1003.54,6.75,0
2018-08-22 23:50:17 UTC,22.9,99.9,1003.69,6.75,0
2018-08-23 00:02:16 UTC,22.8,99.9,1003.48,6.75,0
2018-08-23 00:22:37 UTC,22.8,99.9,1003.37,4.5,0
2018-08-23 00:45:25 UTC,22.6,99.9,1003.46,2.25,14
2018-08-23 01:08:46 UTC,22.9,99.9,1003.83,0,20
2018-08-23 01:32:06 UTC,22.9,99.9,1004.06,0,24
2018-08-23 01:55:32 UTC,22.9,99.9,1004.29,0,17
2018-08-23 02:18:55 UTC,22.7,99.9,1004.42,2.25,35
2018-08-23 02:40:41 UTC,22.9,99.9,1004.81,4.5,49
2018-08-23 02:55:50 UTC,22.8,99.9,1004.98,2.25,27
2018-08-23 03:09:05 UTC,22.7,99.9,1005.07,6.75,20
2018-08-23 03:21:39 UTC,22.5,99.9,1005.24,4.5,18
2018-08-23 03:37:18 UTC,22.5,99.9,1005.57,2.25,14
2018-08-23 03:57:49 UTC,22.5,99.9,1005.8,2.25,12
2018-08-23 04:20:27 UTC,22.8,99.9,1005.63,2.25,116
2018-08-23 04:43:48 UTC,22.8,99.9,1005.61,0,51
2018-08-23 05:07:09 UTC,22.7,99.9,1005.75,0,79
2018-08-23 05:30:31 UTC,23.1,99.9,1005.57,2.25,220
2018-08-23 05:53:53 UTC,23.4,99.9,1005.91,0,137
2018-08-23 06:17:14 UTC,23.8,99.9,1005.51,0,412
2018-08-23 06:39:42 UTC,24.6,99.9,1004.88,2.25,689
2018-08-23 07:02:30 UTC,25.3,99.9,1004.89,2.25,521
2018-08-23 07:26:01 UTC,26.2,99.9,1004.89,0,685
2018-08-23 07:49:25 UTC,25.4,99.9,1005.21,0,355
2018-08-23 08:36:13 UTC,26.2,99.9,1004.45,0,726
2018-08-23 08:59:37 UTC,26.2,99.9,1004.11,0,553
2018-08-23 09:23:03 UTC,25.7,99.9,1003.6,0,217
2018-08-23 09:46:32 UTC,25,99.9,1003.27,0,360
2018-08-23 10:09:55 UTC,25.3,99.9,1002.82,0,399
2018-08-23 10:56:40 UTC,25.6,99.9,1002.45,0,454
2018-08-23 11:20:03 UTC,25.5,99.9,1002.48,0,209
2018-08-23 11:43:27 UTC,25.1,99.9,1002.55,0,180
2018-08-23 12:06:49 UTC,24.9,99.9,1002.61,0,181
2018-08-23 12:30:23 UTC,24.5,99.9,1002.69,0,170
2018-08-23 12:53:49 UTC,24.9,99.9,1002.87,0,83
2018-08-23 13:17:16 UTC,24.7,99.9,1003.04,0,14
2018-08-23 13:40:44 UTC,24.2,99.9,1003.21,0,0
2018-08-23 14:04:08 UTC,23.7,99.9,1003.51,0,0
2018-08-23 14:27:29 UTC,23.7,99.9,1003.96,0,0
2018-08-23 15:14:34 UTC,23.8,99.9,1004.33,0,0
2018-08-23 15:29:23 UTC,23.7,99.9,1004.61,9,0
2018-08-23 15:47:18 UTC,23.4,99.9,1004.56,2.25,0
2018-08-23 16:08:54 UTC,23.3,99.9,1004.85,2.25,0
2018-08-23 16:30:50 UTC,23.4,99.9,1004.99,4.5,0
2018-08-23 16:51:49 UTC,23.5,99.9,1005.03,2.25,0
2018-08-23 17:15:01 UTC,23.2,99.9,1005.13,2.25,0
2018-08-23 17:35:05 UTC,22.8,99.9,1005.15,4.5,0
2018-08-23 17:52:13 UTC,22.5,99.9,1005.05,4.5,0
2018-08-23 18:05:29 UTC,22.6,99.9,1004.91,4.5,0
2018-08-23 18:26:11 UTC,22.4,99.9,1005.03,2.25,0
2018-08-23 18:37:51 UTC,22.2,99.9,1005,11.25,0
2018-08-23 18:48:31 UTC,22.1,99.9,1004.93,11.25,0
2018-08-23 19:02:47 UTC,22.1,99.9,1004.83,4.5,0
2018-08-23 19:25:59 UTC,22.1,99.9,1004.51,2.25,0
2018-08-23 19:49:19 UTC,22.4,99.9,1004.45,0,0
2018-08-23 20:12:39 UTC,22.6,99.9,1004.24,0,0
2018-08-23 20:36:05 UTC,22.5,99.9,1003.99,0,0
2018-08-23 20:59:25 UTC,22.3,99.9,1003.7,0,0
2018-08-23 21:16:05 UTC,22.3,99.9,1003.91,11.25,0
2018-08-23 21:24:40 UTC,22,99.9,1003.51,9,0
2018-08-23 21:47:12 UTC,22.1,99.9,1003.44,4.5,0
2018-08-23 21:59:09 UTC,22,99.9,1003.45,11.25,0
2018-08-23 22:08:50 UTC,21.9,99.9,1003.6,6.75,0
2018-08-23 22:20:36 UTC,22,99.9,1003.92,11.25,0
2018-08-23 22:28:54 UTC,21.9,99.9,1003.89,20.25,0
2018-08-23 22:36:33 UTC,21.9,99.9,1003.66,9,0
2018-08-23 22:52:17 UTC,22.1,99.9,1003.8,2.25,0
2018-08-23 23:09:04 UTC,22.2,99.9,1003.78,4.5,0
2018-08-23 23:27:15 UTC,22.2,99.9,1003.87,2.25,0
2018-08-23 23:49:39 UTC,22.3,99.9,1003.8,2.25,0
2018-08-24 00:12:48 UTC,22.2,99.9,1003.67,2.25,0
2018-08-24 00:36:09 UTC,22.2,99.9,1003.86,0,5
2018-08-24 00:59:05 UTC,22.1,99.9,1004.1,2.25,4
2018-08-24 01:22:09 UTC,22.3,99.9,1004.28,2.25,8
2018-08-24 01:37:36 UTC,22.3,99.9,1004.27,20.25,12
2018-08-24 01:55:43 UTC,22.2,99.9,1004.23,2.25,16
2018-08-24 02:18:47 UTC,22.3,99.9,1004.58,4.5,14
2018-08-24 02:33:09 UTC,22,99.9,1004.94,13.5,20
2018-08-24 02:40:22 UTC,21.9,99.9,1004.89,15.75,21
2018-08-24 02:49:13 UTC,22,99.9,1004.84,6.75,40
2018-08-24 03:06:13 UTC,22.2,99.9,1004.81,2.25,121
2018-08-24 03:29:06 UTC,22.8,99.9,1004.83,2.25,378
2018-08-24 03:52:28 UTC,23.8,99.9,1004.88,0,387
2018-08-24 04:15:50 UTC,23.8,99.9,1005.22,0,99
2018-08-24 04:38:53 UTC,23.5,99.9,1005.49,2.25,146
2018-08-24 05:02:14 UTC,23.8,99.9,1005.54,0,219
2018-08-24 05:22:42 UTC,23.7,99.9,1005.48,2.25,119
2018-08-24 05:45:26 UTC,23.2,99.9,1005.53,2.25,219
2018-08-24 06:08:48 UTC,24.1,99.9,1005.01,0,745
2018-08-24 06:32:12 UTC,25.3,99.9,1004.73,0,754
2018-08-24 06:55:37 UTC,25.2,99.9,1005.07,0,218
2018-08-24 07:19:01 UTC,25,99.9,1004.47,0,371
2018-08-24 07:42:25 UTC,26.2,99.9,1004.09,0,837
2018-08-24 08:05:53 UTC,26.8,99.9,1004.1,0,359
2018-08-24 08:29:20 UTC,28,99.9,1002.89,0,1925
2018-08-24 08:52:48 UTC,27.4,99.9,1003.04,0,939
2018-08-24 09:39:47 UTC,27.6,99.9,1002.45,0,579
2018-08-24 10:03:15 UTC,27.2,99.9,1002.2,0,435
2018-08-24 10:26:40 UTC,26.9,99.9,1001.79,0,443
2018-08-24 10:50:09 UTC,27.1,99.9,1001.88,0,399
2018-08-24 11:13:35 UTC,26.5,99.9,1001.87,0,339
2018-08-24 11:36:58 UTC,26,99.9,1001.85,0,209
2018-08-24 12:00:21 UTC,25.4,99.9,1002.21,0,140
2018-08-24 12:23:55 UTC,25.2,99.9,1002.21,0,109
2018-08-24 12:47:16 UTC,25.1,99.9,1002.29,0,78
2018-08-24 13:10:48 UTC,24.4,99.9,1002.44,0,19
2018-08-24 13:34:14 UTC,24.1,99.9,1003.07,0,0
2018-08-24 13:57:41 UTC,23.5,99.9,1003.28,0,0
2018-08-24 14:21:02 UTC,23.4,99.9,1003.43,0,0
2018-08-24 14:44:28 UTC,23.4,99.9,1003.69,0,0
2018-08-24 15:07:56 UTC,23.2,99.9,1003.76,0,0
2018-08-24 15:31:28 UTC,23.3,99.9,1003.89,0,0
2018-08-24 15:54:54 UTC,23,99.9,1003.83,0,0
2018-08-24 16:18:18 UTC,23.3,99.9,1003.79,0,0
2018-08-24 16:41:39 UTC,23.2,99.9,1003.88,0,0
2018-08-25 05:25:47 UTC,26.7,99.9,1003.81,0,891
2018-08-25 05:49:19 UTC,28.8,99.9,1003,0,2563
2018-08-25 06:12:54 UTC,27.2,99.9,1003.6,0,1232
2018-08-25 06:36:26 UTC,30,99.9,1002.89,0,2777
2018-08-25 07:00:09 UTC,32.1,98.1,1002.63,0,3010
2018-08-25 07:23:51 UTC,30.7,99.9,1002.49,0,2709
2018-08-25 07:47:24 UTC,31.6,99.9,1002.31,0,2575
2018-08-25 08:10:58 UTC,32.6,99.3,1001.96,0,2735
2018-08-25 08:34:33 UTC,33.1,93,1001.86,0,2515
2018-08-25 08:58:09 UTC,31.5,97.1,1002.07,0,795
2018-08-25 09:21:38 UTC,30.5,99.3,1001.86,0,770
2018-08-25 09:45:06 UTC,30.1,99.9,1001.6,0,721
2018-08-25 10:08:35 UTC,29.7,96,1001.46,0,660
2018-08-25 10:32:02 UTC,29.4,98.2,1001.5,0,544
2018-08-25 10:55:27 UTC,28.3,99.3,1001.37,0,865
2018-08-25 11:18:57 UTC,27.9,99.9,1001.19,0,168
2018-08-25 11:42:27 UTC,27.9,99.9,1001.34,0,199
2018-08-25 12:05:55 UTC,26.2,99.9,1001.58,0,36
2018-08-25 12:28:39 UTC,25.3,99.9,1001.59,9,254
2018-08-25 12:46:34 UTC,24.4,99.9,1001.64,2.25,122
2018-08-25 13:10:02 UTC,24.4,99.9,1002.06,0,39
2018-08-25 13:33:34 UTC,23.8,99.9,1002.4,0,0
2018-08-25 13:56:58 UTC,23.6,99.9,1002.66,0,0
2018-08-25 14:20:33 UTC,23,99.9,1002.98,0,0
2018-08-25 14:43:52 UTC,22.8,99.9,1003.19,0,0
